id	unitId	form	name	rank	maxLv	level	health	attack	speed	kb	atkOccu	atkFreq	dps	range	reach	sAtkReach	lAtkReach	cost	again	conAtk	firstAtk	firstOccu	secondAtk	secondOccu	thirdAtk	thirdOccu	reOnConAtkChara	wait	backSwing	waveProbability	waveLevel	miniWave	ragingWaveProbability	ragingWaveLevel	ragingWaveSReach	ragingWaveLReach	againstWhite	againstRed	againstFloat	againstBlack	againstMetal	againstAngel	againstAlien	againstZombie	againstAncient	againstDemon	veryStrong	superDamage	strongStruck	extremeDamage	superStrongStruck	blowAway	attackInvalid	stopMoving	slowDown	atkReduce	curse																																
515-1	515	1	ザンギエフ	超激レア	50+70	30	136000	34000	9	2	3	103	9903	範囲	210	-840	210	4200	3336	○	17000	3	17000	15				85	22	0	0		0	0	0	0								ゾ									攻撃無効(20% 60F)						ふっとばす無効		遅くする無効							ゾンビキラー																					
515-2	515	2	ザンギエフCC	超激レア	50+70	30	136000	34000	9	2	3	103	9903	範囲	210	-840	210	4200	3336	○	17000	3	17000	15				85	22	0	0		0	0	0	0								ゾ									攻撃無効(20% 60F)						ふっとばす無効		遅くする無効							ゾンビキラー																					
516-1	516	1	ブランカ	超激レア	50+70	30	40800	25500	55	8	5	93	8226	範囲	150	-100	300	3300	1736									0	88	0	0		0	0	0	0							エ					超ダメージ																													バリアブレイク(100%)												
516-2	516	2	ブランカCC	超激レア	50+70	30	40800	25500	55	8	5	93	8226	範囲	150	-100	300	3300	1736									0	88	0	0		0	0	0	0							エ					超ダメージ																													バリアブレイク(100%)												
517-1	517	1	ダルシム	超激レア	50+70	30	71400	29580	6	5	8	195	4551	範囲	350			3750	2736	○	9860	8	9860	7	9860	7		173	15	0	0		0	0	0	0	白																			攻撃低下(100%の確率 90F 50%に低下)																																	
517-2	517	2	ダルシムCC	超激レア	50+70	30	71400	29580	6	5	8	195	4551	範囲	350			3750	2736	○	9860	8	9860	7	9860	7		173	15	0	0		0	0	0	0	白																			攻撃低下(100%の確率 90F 50%に低下)																																	
518-1	518	1	ケン	超激レア	50+70	30	81600	36720	19	3	6	179	6154	範囲	250	-150	350	3600	2536	○	18360	6	12240	4	6120	2	特性付加(3撃目)	167	45	0	0		0	0	0	0		赤	浮			天					めっぽう強い					ふっとばす(100%)																																					
518-2	518	2	ケンCC	超激レア	50+70	30	81600	36720	19	3	6	179	6154	範囲	250	-150	350	3600	2536	○	18360	6	12240	4	6120	2	特性付加(3撃目)	167	45	0	0		0	0	0	0		赤	浮			天					めっぽう強い					ふっとばす(100%)																																					
519-1	519	1	ゴウキリン	レア	50+0	30	8500	850	35	5	35	47	543	範囲	300	200	400	840	516									0	12	0	0		0	0	0	0	白										めっぽう強い																			波動無効																							
519-2	519	2	ゴウキライオン	レア	50+0	30	8500	850	35	5	35	47	543	範囲	300	200	400	840	516									0	12	0	0		0	0	0	0	白										めっぽう強い																			波動無効																							
520-1	520	1	ラスヴォース	超激レア	50+70	30	34000	102000	8	2	77	500	6120	範囲	320			5400	2136									423	64	0	0		0	0	0	0																							ふっとばす無効	止める無効	遅くする無効	攻撃力低下無効	ワープ無効	呪い無効		波動無効					攻撃上昇(1%以下 50%上昇)	生き残る(100%)		渾身の一撃(30% 3倍)															
520-2	520	2	ファイナルラスヴォース	超激レア	50+70	30	34000	102000	8	2	77	500	6120	範囲	320			5400	2136									423	64	0	0		0	0	0	0																							ふっとばす無効	止める無効	遅くする無効	攻撃力低下無効	ワープ無効	呪い無効		波動無効					攻撃上昇(1%以下 50%上昇)	生き残る(100%)		渾身の一撃(30% 3倍)															
520-3	520	3	シン・ラスヴォース	超激レア	50+70	30	68000	153000	8	2	77	500	9180	範囲	320			5400	2136									423	64	0	0		0	0	0	0																							ふっとばす無効	止める無効	遅くする無効	攻撃力低下無効	ワープ無効	呪い無効	毒撃無効	波動無効	烈波無効				攻撃上昇(30%以下 50%上昇)	生き残る(100%)		渾身の一撃(30% 3倍)															
521-1	521	1	ネコ七福神	激レア	50+70	30	27200	10710	9	3	27	124	2591	単体	400	300	600	2400	1336	○	3570	27	3570	29	3570	32		0	36	0	0		0	0	0	0		赤	浮	黒	ﾒﾀﾙ	天	エ	ゾ	古	悪						ふっとばす(30%)		動きを止める(30% 50F)	遅くする(30% 50F)	攻撃低下(30%の確率 50F 50%に低下)														金×2																			
521-2	521	2	ネコ七福邪神	激レア	50+70	30	27200	10710	9	3	27	124	2591	単体	400	300	600	2400	1336	○	3570	27	3570	29	3570	32		0	36	0	0		0	0	0	0		赤	浮	黒	ﾒﾀﾙ	天	エ	ゾ	古	悪						ふっとばす(30%)		動きを止める(30% 50F)	遅くする(30% 50F)	攻撃低下(30%の確率 50F 50%に低下)														金×2																			
522-1	522	1	ネコメデューサ	レア	50+0	30	9690	2040	8	3	24	99	618	範囲	350	275	450	750	236									75	31	0	0		0	0	0	0									古									動きを止める(20% 45F)										呪い無効																									
522-2	522	2	ネコツインテール	レア	50+0	30	9690	2040	8	3	24	99	618	範囲	350	275	450	750	236									75	31	0	0		0	0	0	0									古									動きを止める(20% 45F)										呪い無効																									
523-1	523	1	泉のネコ女神	激レア	50+70	30	6120	9350	16	4	35	145	1934	範囲	300	250	550	975	536	○	4675	35	4675	9				101	65	0	0		0	0	0	0																																																					
523-2	523	2	ネコメダリスト	激レア	50+70	30	8160	12750	16	4	35	145	2638	範囲	300	250	550	975	536	○	6375	35	6375	9				101	55	0	0		0	0	0	0																																																					
523-3	523	3	ネコ魔神	激レア	50+70	30	12750	12750	16	4	35	145	2638	範囲	300	250	550	975	536	○	6375	35	6375	9				101	55	0	0		0	0	0	0										悪						ふっとばす(30%)																																					
524-1	524	1	ネコ武闘家	レア	50+80	30	8670	3720	9	1	10	54	2067	単体	120			360	176	○	1240	10	1240	10	1240	15		0	19	0	0		0	0	0	0								ゾ					打たれ強い																			ゾンビキラー																					
524-2	524	2	ネコ師範	レア	50+80	30	11220	4641	9	1	10	54	2578	単体	120			360	176	○	1547	10	1547	10	1547	15		0	19	0	0		0	0	0	0								ゾ					打たれ強い																			ゾンビキラー																					
524-3	524	3	ネコマスター	レア	50+80	30	16320	4641	9	1	10	54	2578	単体	120			360	176	○	1547	10	1547	10	1547	15		0	19	0	0		0	0	0	0								ゾ					打たれ強い												遅くする無効							ゾンビキラー																					
525-1	525	1	ソラカラちゃん	レア	50+0	30	10777	2142	10	3	33	110	584	単体	350			750	236									77	18	0	0		0	0	0	0																																						渾身の一撃(20% 3倍)															
525-2	525	2	ソラカラちゃん＆ネコ	レア	50+0	30	10777	2142	10	3	33	110	584	単体	350			750	236									77	18	0	0		0	0	0	0																																						渾身の一撃(20% 3倍)															
526-1	526	1	きんたろう	超激レア	50+70	30	9180	4590	16	3	20	113	1219	範囲	350	250	450	840	236	○	1530	20	1530	6	1530	6		81	41	0	0		0	0	0	0						天													遅くする(30% 75F)																			渾身の一撃(10% 3倍)															
526-2	526	2	猛銃戦隊キンレンジャー	超激レア	50+70	30	35700	25500	32	3	102	241	3174	範囲	500	300	750	4650	4336	○	8500	102	8500	16	8500	10		113	33	0	0		0	0	0	0						天													遅くする(50% 150F)																			渾身の一撃(20% 3倍)															
526-3	526	3	超銃戦隊キンレンジャー	超激レア	50+70	30	45900	28050	32	3	102	241	3492	範囲	500	300	750	4650	4336	○	9350	102	9350	16	9350	10		113	33	0	0		0	0	0	0						天													遅くする(50% 150F)		呪う(50% 120F)																	渾身の一撃(20% 3倍)															
527-1	527	1	冬天使のシシル＆コマリ	超激レア	50+70	30	18700	15810	27	4	20	121	3920	範囲	350			3900	1986	○	5270	20	5270	23	5270	39		0	39	0	0		0	0	0	0			浮			天						超ダメージ																																									
527-2	527	2	冬天使のシシル＆コマリΦ	超激レア	50+70	30	37400	23460	27	4	20	121	5817	範囲	350			3900	1986	○	7820	20	7820	23	7820	39		0	39	0	0		0	0	0	0			浮			天						超ダメージ																																									
528-1	528	1	ネコスライム	レア	50+0	30	1700	25500	15	1	9	272	2813	単体	140			450	376									263	23	100	5		0	0	0	0																																																					
528-2	528	2	ネコゼリーフィッシュ	レア	50+0	30	1700	25500	15	1	9	272	2813	単体	140			450	376									263	23	100	5		0	0	0	0																																																					
529-1	529	1	ネコサック	レア	50+0	30	11475	1530	11	2	1	20	2295	単体	130			600	136	○	765	1	765	9				0	10	0	0		0	0	0	0									古			超ダメージ																呪い無効																									
529-2	529	2	ネコウォッカ	レア	50+0	30	15300	2040	11	2	1	20	3060	単体	130			600	136	○	1020	1	1020	9				0	10	0	0		0	0	0	0									古			超ダメージ																呪い無効																									
530-1	530	1	厄災の子キャスリィ	超激レア	50+70	30	12750	10200	6	4	48	222	1378	範囲	275	200	500	780	376	○	3400	48	6800	19			特性付加(2撃目)	0	155	0	0		100	1	325	525		赤	浮	黒	ﾒﾀﾙ	天	エ	ゾ	古	悪						ふっとばす(20%)																																					
530-2	530	2	祝祭の聖女キャスリィ	超激レア	50+70	30	49300	17000	10	5	55	171	2982	範囲	375	275	675	4800	3536									0	116	0	0		100	2	400	700		赤	浮	黒	ﾒﾀﾙ	天	エ	ゾ	古	悪						ふっとばす(50%)										攻撃力低下無効		呪い無効		波動無効																							
531-1	531	1	エルメ	超激レア	50+70	30	40800	26775	8	4	60	219	3668	範囲	375	-800	375	3450	2636	○	8925	60	8925	15	8925	15		129	40	0	0		0	0	0	0								ゾ			めっぽう強い																					ゾンビキラー																					
531-2	531	2	エルメCC	超激レア	50+70	30	54400	35445	8	4	60	219	4855	範囲	375	-800	375	3450	2636	○	11815	60	11815	15	11815	15		129	40	0	0		0	0	0	0								ゾ			めっぽう強い																					ゾンビキラー																					
532-1	532	1	ネコックマ	レア	50+0	30	13600	8160	10	2	6	105	2331	範囲	140			660	136									99	8	0	0		0	0	0	0	白													極ダメージ																																							
532-2	532	2	ネコブラックマ	レア	50+0	30	13600	8160	16	2	6	105	2331	範囲	140			660	136									99	8	0	0		0	0	0	0				黒										極ダメージ																																							
532-3	532	3	ネコックマンケン	レア	50+0	30	13600	8160	10	2	6	105	2331	範囲	140			660	136									99	8	0	0		0	0	0	0								ゾ						極ダメージ																		ゾンビキラー																					
533-1	533	1	フェンリルとウルス	EX	40+0	30	30600	18700	8	4	68	107	5243	範囲	445			4875	4936									39	26	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪										攻撃低下(20%の確率 90F 50%に低下)								呪い無効																									
533-2	533	2	ミケとウルス	EX	40+0	30	30600	18700	8	4	68	107	5243	範囲	445			4875	4936									39	26	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪										攻撃低下(20%の確率 90F 50%に低下)								呪い無効																									
534-1	534	1	マッドシューター・サキ	超激レア	50+70	30	45900	68000	21	3	79	270	7556	範囲	600	500	900	6300	1736									191	74	0	0		0	0	0	0		赤					エ															のみに攻撃																															
534-2	534	2	ナイトバスター・サキ	超激レア	50+70	30	45900	68000	21	3	79	270	7556	範囲	600	500	900	6300	1736									191	74	0	0		0	0	0	0							エ	ゾ														のみに攻撃										ゾンビキラー																					
534-3	534	3	バッドブラスター・サキ	超激レア	50+70	30	45900	68000	21	3	79	270	7556	範囲	600	500	900	6300	1736									191	74	0	0		0	0	0	0							エ		古													のみに攻撃						呪い無効																									
535-1	535	1	冥界神ハデス	超激レア	50+70	30	323000	10710	8	2	15	61	5267	範囲	250			4425	3936	○	3570	15	3570	15	3570	15		0	16	0	0		0	0	0	0																											ワープ無効		毒撃無効																								
535-2	535	2	デスハーデス	超激レア	50+70	30	425000	14280	8	2	15	61	7023	範囲	250			4425	3936	○	4760	15	4760	15	4760	15		0	16	0	0		0	0	0	0																											ワープ無効		毒撃無効																								
535-3	535	3	Gデスハーデス	超激レア	50+70	30	425000	14280	8	2	15	61	7023	範囲	250			4425	3936	○	4760	15	4760	15	4760	15		0	16	0	0		0	0	0	0																			対古代：遅くする(20% 30F)	対古代：攻撃低下(20%の確率 30F 50%に低下)			ふっとばす無効		遅くする無効		ワープ無効	呪い無効	毒撃無効																								
536-1	536	1	初音ミク	超激レア	50+70	30	32300	16150	15	4	49	168	2884	範囲	350			3900	2136									119	52	0	0		0	0	0	0		赤	浮			天					めっぽう強い									攻撃低下(100%の確率 60F 50%に低下)																																	
536-2	536	2	初音ミクCC	超激レア	50+70	30	42500	21250	15	4	49	168	3795	範囲	350			3900	2136									119	52	0	0		0	0	0	0		赤	浮			天					めっぽう強い									攻撃低下(100%の確率 60F 50%に低下)																																	
537-1	537	1	桜ミク	超激レア	50+70	30	28050	16150	5	5	89	168	2884	範囲	500	400	750	3900	3336									79	50	0	0		0	0	0	0							エ											動きを止める(100% 60F)																							バリアブレイク(30%)												
537-2	537	2	桜ミクCC	超激レア	50+70	30	37400	21250	5	5	89	168	3795	範囲	500	400	750	3900	3336									79	50	0	0		0	0	0	0							エ											動きを止める(100% 60F)																							バリアブレイク(30%)												
538-1	538	1	鏡音リン＆レン	超激レア	50+70	30	33150	22100	16	6	71	220	3014	範囲	450	250	550	4350	3736									149	30	0	0		0	0	0	0				黒	ﾒﾀﾙ											ふっとばす(50%)			遅くする(50% 120F)				ふっとばす無効																														
538-2	538	2	鏡音リン＆レンCC	超激レア	50+70	30	44200	29750	16	6	71	220	4057	範囲	450	250	550	4350	3736									149	30	0	0		0	0	0	0				黒	ﾒﾀﾙ											ふっとばす(50%)			遅くする(50% 120F)				ふっとばす無効																														
539-1	539	1	ネコミク	レア	50+0	30	10200	2550	12	3	22	111	689	単体	140			450	156									89	41	0	0		0	0	0	0			浮														攻撃無効(30% 60F)																																				
539-2	539	2	ネコミクCC	レア	50+0	30	10200	2550	12	3	22	111	689	単体	140			450	156									89	41	0	0		0	0	0	0			浮														攻撃無効(30% 60F)																																				
